RC,UFI,UNI,LAT,LONG,DMS_LAT,DMS_LONG,MGRS,JOG,FC,DSG,PC,CC1,ADM1,POP,ELEV,CC2,NT,LC,SHORT_FORM,GENERIC,SORT_NAME_RO,FULL_NAME_RO,FULL_NAME_ND_RO,SORT_NAME_RG,FULL_NAME_RG,FULL_NAME_ND_RG,NOTE,MODIFY_DATE,DISPLAY,NAME_RANK,NAME_LINK,TRANSL_CD,NM_MODIFY_DATE,F_EFCTV_DT,F_TERM_DT
5,-1552750,-2209953,-10.248976,161.737629,10:14:56S,161:44:15E,57LYJ9990865784,SC57-12,T,ISL,,BP,0,,,,V,,,,UGIISLAND,Ugi Island,Ugi Island,UGIISLAND,Ugi Island,Ugi Island,,2010-11-17,"1,2,3,4,5",,,,1997-06-13,,
5,-1552750,-2209963,-10.248976,161.737629,10:14:56S,161:44:15E,57LYJ9990865784,SC57-12,T,ISL,,BP,0,,,,V,,,,UKINIMASIISLAND,Uki Ni Masi Island,Uki Ni Masi Island,UKINIMASIISLAND,Uki Ni Masi Island,Uki Ni Masi Island,,2010-11-17,"1,2,3,4,5",,,,1997-06-13,,
5,-1550304,-2207225,-10.515172,161.465848,10:30:55S,161:27:57E,57LYJ6988836567,SC57-12,T,ISL,,BP,0,,,,V,,,,PHILIPISLAND,Philip Island,Philip Island,PHILIPISLAND,Philip Island,Philip Island,,2010-11-17,"1,2,3,4,5",,,,1993-09-01,,
5,-1550304,-2206822,-10.515172,161.465848,10:30:55S,161:27:57E,57LYJ6988836567,SC57-12,T,ISL,,BP,0,,,,N,,Oroa,,OROAISLAND,Oroa Island,Oroa Island,OROAISLAND,Oroa Island,Oroa Island,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1550262,-2206764,-10.213027,161.734556,10:12:47S,161:44:04E,57LYJ9960569766,SC57-12,T,BCH,,BP,0,,,,N,,,,ONEPORAHUBEACH,Oneporahu Beach,Oneporahu Beach,ONEPORAHUBEACH,Oneporahu Beach,Oneporahu Beach,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1549915,-2206280,-10.252661,161.704605,10:15:10S,161:42:17E,57LYJ9628465407,SC57-12,T,PT,,BP,0,,,,N,,,,NGOTONGOTOPOINT,Ngotongoto Point,Ngotongoto Point,NGOTONGOTOPOINT,Ngotongoto Point,Ngotongoto Point,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1551092,-2207832,-9.242853,161.252764,9:14:34S,161:15:10E,57LYK4750477517,SC57-08,T,PT,,BP,0,,,,N,,,,ROHOAPOINT,Roho’a Point,Roho'a Point,ROHOAPOINT,Roho’a Point,Roho'a Point,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1550988,-2207698,-9.446209,161.236939,9:26:46S,161:14:13E,57LYK4562255028,SC57-08,T,ISL,,BP,0,,,,N,,,,REEHUNIHUSIISLAND,Re’ehunihusi Island,Re'ehunihusi Island,REEHUNIHUSIISLAND,Re’ehunihusi Island,Re'ehunihusi Island,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1550948,-2207524,-9.320434,161.332961,9:19:14S,161:19:59E,57LYK5626368876,SC57-08,T,ISL,,BP,0,,,,V,,,,PYRAMIDROCK,Pyramid Rock,Pyramid Rock,PYRAMIDROCK,Pyramid Rock,Pyramid Rock,,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
5,-1550948,-2207523,-9.320434,161.332961,9:19:14S,161:19:59E,57LYK5626368876,SC57-08,T,ISL,,BP,0,,,,V,,,,PYRAMIDISLAND,Pyramid Island,Pyramid Island,PYRAMIDISLAND,Pyramid Island,Pyramid Island,,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
5,-1550948,-2207644,-9.320434,161.332961,9:19:14S,161:19:59E,57LYK5626368876,SC57-08,T,ISL,,BP,0,,,,N,,,,RAUAHUISLAND,Rau’ahu Island,Rau'ahu Island,RAUAHUISLAND,Rau’ahu Island,Rau'ahu Island,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1549207,-2205435,-10.340833,161.366568,10:20:27S,161:22:00E,57LYJ5916055942,SC57-12,T,ISL,,BP,0,,,,V,,,,MONOGAIISLAND,Monogai Island,Monogai Island,MONOGAIISLAND,Monogai Island,Monogai Island,,2010-11-17,"1,2,3,4,5",,,,1993-09-01,,
5,-1549207,-2205411,-10.340833,161.366568,10:20:27S,161:22:00E,57LYJ5916055942,SC57-12,T,ISL,,BP,0,,,,N,,,,MONAGAIISLAND,Monagai Island,Monagai Island,MONAGAIISLAND,Monagai Island,Monagai Island,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1548488,-2204579,-10.479672,161.509212,10:28:47S,161:30:33E,57LYJ7466840458,SC57-12,T,ISL,,BP,0,,,,V,,,,MARAUTERAISLAND,Marautera Island,Marautera Island,MARAUTERAISLAND,Marautera Island,Marautera Island,,2010-11-17,"1,2,3,4,5",,,,1993-09-01,,
5,-1548488,-2204581,-10.479672,161.509212,10:28:47S,161:30:33E,57LYJ7466840458,SC57-12,T,ISL,,BP,0,,,,V,,,,MARAUTEWA,Marautewa,Marautewa,MARAUTEWA,Marautewa,Marautewa,,2010-11-17,"1,2,3,4,5",,,,1993-09-01,,
5,-1548488,-2204580,-10.479672,161.509212,10:28:47S,161:30:33E,57LYJ7466840458,SC57-12,T,ISL,,BP,0,,,,N,,,,MARAUTEVAISLAND,Marauteva Island,Marauteva Island,MARAUTEVAISLAND,Marauteva Island,Marauteva Island,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1548481,-2204567,-10.528316,161.505215,10:31:42S,161:30:19E,57LYJ7418735078,SC57-12,T,ISL,,BP,0,,,,N,,Marau,,MARAUISLAND,Marau Island,Marau Island,MARAUISLAND,Marau Island,Marau Island,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1545045,-2200026,-11.298246,159.792527,11:17:54S,159:47:33E,57LWH8649350926,SC57-15,T,ISL,,BP,0,,,,N,,,,BELLONA,Bellona,Bellona,BELLONA,Bellona,Bellona,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1545045,-2205497,-11.298246,159.792527,11:17:54S,159:47:33E,57LWH8649350926,SC57-15,T,ISL,,BP,0,,,,V,,,,MUNGIKI,Mu Ngiki,Mu Ngiki,MUNGIKI,Mu Ngiki,Mu Ngiki,,2010-11-17,"1,2,3,4,5",,,,1993-09-01,,
5,-1545045,-2205430,-11.298246,159.792527,11:17:54S,159:47:33E,57LWH8649350926,SC57-15,T,ISL,,BP,0,,,,V,,,,MONGIKI,Mo Ngiki,Mo Ngiki,MONGIKI,Mo Ngiki,Mo Ngiki,,2010-11-17,"1,2,3,4,5",,,,1993-09-01,,
5,-1549741,-2206078,-10.269421,161.741858,10:16:10S,161:44:31E,57LZJ0035363517,SC57-12,T,HLL,,BP,0,,,,N,,,,NGALIAUHILL,Ngali’au Hill,Ngali'au Hill,NGALIAUHILL,Ngali’au Hill,Ngali'au Hill,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1549557,-2205854,-10.616756,162.189968,10:37:00S,162:11:24E,58LAP9251625005,SC57-12,T,PT,,BP,0,,,,N,,,,NATEHEPOINT,Natehe Point,Natehe Point,NATEHEPOINT,Natehe Point,Natehe Point,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1549555,-2205850,-10.590292,162.159731,10:35:25S,162:09:35E,58LAP8917827905,SC57-12,T,PT,,BP,0,,,,V,,,,NATAMAMEDAPOINT,Natamameda Point,Natamameda Point,NATAMAMEDAPOINT,Natamameda Point,Natamameda Point,,2010-11-17,"1,2,3,4,5",,,,1993-09-01,,
5,-1549555,-2205851,-10.590292,162.159731,10:35:25S,162:09:35E,58LAP8917827905,SC57-12,T,PT,,BP,0,,,,N,,,,NATAMAMETAPOINT,Natamameta Point,Natamameta Point,NATAMAMETAPOINT,Natamameta Point,Natamameta Point,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1546530,-2202060,-10.554741,162.085369,10:33:17S,162:05:07E,58LAP8099731765,SC57-12,T,HLL,,BP,0,,,,N,,,,MOUNTKAIHOLONGANA,Mount Kaiholongana,Mount Kaiholongana,KAIHOLONGANA MOUNT,"Kaiholongana, Mount","Kaiholongana, Mount",,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1546530,-2202061,-10.554741,162.085369,10:33:17S,162:05:07E,58LAP8099731765,SC57-12,T,HLL,,BP,0,,,,V,,,,KAIHOLONGGNA,Kaiholonggna,Kaiholonggna,KAIHOLONGGNA,Kaiholonggna,Kaiholonggna,,2010-11-17,"1,2,3,4,5",,,,1993-09-01,,
5,-1546527,-2202057,-10.465948,162.055763,10:27:57S,162:03:21E,58LAP7766241565,SC57-12,T,PT,,BP,0,,,,N,,,,KAHUAPOINT,Kahua Point,Kahua Point,KAHUAPOINT,Kahua Point,Kahua Point,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1546444,-2200696,-10.384914,161.433584,10:23:06S,161:26:01E,57LYJ6646551009,SC57-12,T,ISL,,BP,0,,,,V,,,,EYOISLAND,Eyo Island,Eyo Island,EYOISLAND,Eyo Island,Eyo Island,,2010-11-17,"1,2,3,4,5",,,,1993-09-01,,
5,-1546444,-2201367,-10.384914,161.433584,10:23:06S,161:26:01E,57LYJ6646551009,SC57-12,T,ISL,,BP,0,,,,V,,,,HALO,Ha’lo,Ha'lo,HALO,Ha’lo,Ha'lo,,2010-11-17,"1,2,3,4,5",,,,1993-09-01,,
5,-1546444,-2201944,-10.384914,161.433584,10:23:06S,161:26:01E,57LYJ6646551009,SC57-12,T,ISL,,BP,0,,,,N,,,,IOISLAND,Io Island,Io Island,IOISLAND,Io Island,Io Island,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1553085,-2201197,-7.735265,156.652932,7:44:07S,156:39:11E,57MTM4112144255,SB57-13,T,ISL,,BP,0,,,,V,,,,GOREGORE,Gore Gore,Gore Gore,GOREGORE,Gore Gore,Gore Gore,,2010-11-22,"1,2,3,4,5",,,,1993-09-01,,
5,-1553085,-2210394,-7.735265,156.652932,7:44:07S,156:39:11E,57MTM4112144255,SB57-13,T,ISL,,BP,0,,,,N,,Vella Lavella,,VELLALAVELLAISLAND,Vella Lavella Island,Vella Lavella Island,VELLALAVELLAISLAND,Vella Lavella Island,Vella Lavella Island,,2010-11-22,"1,2,3,4,5",1,,,1993-09-01,,
5,-1553085,-2210389,-7.735265,156.652932,7:44:07S,156:39:11E,57MTM4112144255,SB57-13,T,ISL,,BP,0,,,,V,,,,VEKAVEKALLA,Veka Vekalla,Veka Vekalla,VEKAVEKALLA,Veka Vekalla,Veka Vekalla,,2010-11-22,"1,2,3,4,5",,,,1993-09-01,,
5,-1544989,-2199868,-6.987024,156.018944,6:59:13S,156:01:08E,57MSN7058526642,SB57-09,T,ISL,,BP,0,,,,N,,,,BAKIAVAISLAND,Bakiava Island,Bakiava Island,BAKIAVAISLAND,Bakiava Island,Bakiava Island,,2010-11-22,"1,2,3,4,5",1,,,1993-09-01,,
5,-1544981,-2199853,-6.847412,156.17438,6:50:51S,156:10:28E,57MSN8768342200,SB57-09,T,ISL,,BP,0,,,,N,,,,BAGORAISLAND,Bagora Island,Bagora Island,BAGORAISLAND,Bagora Island,Bagora Island,,2010-11-22,"1,2,3,4,5",1,,,1993-09-01,,
5,-1544901,-2199741,-6.874545,156.023119,6:52:28S,156:01:23E,57MSN7096939096,SB57-09,T,ISL,,BP,0,,,,N,,Asie,,ASIEISLAND,Asie Island,Asie Island,ASIEISLAND,Asie Island,Asie Island,,2010-11-22,"1,2,3,4,5",1,,,1993-09-01,,
5,-1544880,-2199726,-6.801812,156.094786,6:48:07S,156:05:41E,57MSN7884847195,SB57-09,T,CAPE,,BP,0,,,,V,,,,ARSAROPOINT,Arsaro Point,Arsaro Point,ARSAROPOINT,Arsaro Point,Arsaro Point,,2010-11-22,"1,2,3,4,5",,,,1993-09-01,,
5,-1544880,-2199707,-6.801812,156.094786,6:48:07S,156:05:41E,57MSN7884847195,SB57-09,T,CAPE,,BP,0,,,,N,,,,AROAROPOINT,Aroaro Point,Aroaro Point,AROAROPOINT,Aroaro Point,Aroaro Point,,2010-11-22,"1,2,3,4,5",1,,,1993-09-01,,
5,-1544812,-2199825,-6.991001,156.008274,6:59:28S,156:00:30E,57MSN6940826195,SB57-09,T,ISL,,BP,0,,,,V,,,,AWA,Awa,Awa,AWA,Awa,Awa,,2010-11-22,"1,2,3,4,5",,,,1993-09-01,,
5,-1544812,-2199619,-6.991001,156.008274,6:59:28S,156:00:30E,57MSN6940826195,SB57-09,T,ISL,,BP,0,,,,N,,,,AOAISLAND,Aoa Island,Aoa Island,AOAISLAND,Aoa Island,Aoa Island,,2010-11-22,"1,2,3,4,5",1,,,1993-09-01,,
5,-1544752,-2199544,-7.409694,155.5569,7:24:35S,155:33:25E,56MQS8225080148,SB56-16,T,ISL,,BP,0,,,,N,,,,ALUAISLAND,Alua Island,Alua Island,ALUAISLAND,Alua Island,Alua Island,,2010-11-22,"1,2,3,4,5",1,,,1993-09-01,,
5,-1544745,-2199533,-7.066587,155.64521,7:04:00S,155:38:43E,56MQT9222618060,SB56-16,T,ISL,,BP,0,,,,N,,Aloataghala,,ALOATAGHALAISLAND,Aloataghala Island,Aloataghala Island,ALOATAGHALAISLAND,Aloataghala Island,Aloataghala Island,,2010-11-22,"1,2,3,4,5",1,,,1993-09-01,,
5,-1544721,-2199501,-7.013539,155.702695,7:00:49S,155:42:10E,56MQT9861523894,SB56-16,T,ISL,,BP,0,,,,V,,,,ALEALENA,Alealena,Alealena,ALEALENA,Alealena,Alealena,,2010-11-22,"1,2,3,4,5",,,,1993-09-01,,
5,-1544721,-2199500,-7.013539,155.702695,7:00:49S,155:42:10E,56MQT9861523894,SB56-16,T,ISL,,BP,0,,,,N,,,,ALEALELENAISLAND,Alealelena Island,Alealelena Island,ALEALELENAISLAND,Alealelena Island,Alealelena Island,,2010-11-22,"1,2,3,4,5",1,,,1993-09-01,,
5,-1544710,-2199484,-7.04406,155.679626,7:02:39S,155:40:47E,56MQT9604520531,SB56-16,T,PT,,BP,0,,,,N,,,,ALALAIPOINT,Alalai Point,Alalai Point,ALALAIPOINT,Alalai Point,Alalai Point,,2010-11-22,"1,2,3,4,5",1,,,1993-09-01,,
5,-1544682,-2208633,-7.123594,155.87826,7:07:25S,155:52:42E,56MRT1795311597,SB56-16,T,PT,,BP,0,,,,V,,,,CAPESTEVENS,Cape Stevens,Cape Stevens,STEVENS CAPE,"Stevens, Cape","Stevens, Cape",,2010-11-22,"1,2,3,4,5",,,,1997-02-14,,
5,-1544682,-2199451,-7.123594,155.87826,7:07:25S,155:52:42E,56MRT1795311597,SB56-16,T,PT,,BP,0,,,,V,,,,AINITUPOINT,Ainitu Point,Ainitu Point,AINITUPOINT,Ainitu Point,Ainitu Point,,2010-11-22,"1,2,3,4,5",,,,1997-02-14,,
5,-1544682,-2208632,-7.123594,155.87826,7:07:25S,155:52:42E,56MRT1795311597,SB56-16,T,PT,,BP,0,,,,N,,,,CAPESTEPHENS,Cape Stephens,Cape Stephens,STEPHENS CAPE,"Stephens, Cape","Stephens, Cape",,2010-11-22,"1,2,3,4,5",1,,,1997-02-14,,
5,-1544667,-2199435,-7.013242,155.634292,7:00:48S,155:38:03E,56MQT9105223970,SB56-16,T,ISL,,BP,0,,,,N,,,,AIKIKIISLAND,Aikiki Island,Aikiki Island,AIKIKIISLAND,Aikiki Island,Aikiki Island,,2010-11-22,"1,2,3,4,5",1,,,1993-09-01,,
5,-1544657,-2199423,-7.006513,155.695722,7:00:23S,155:41:45E,56MQT9784824676,SB56-16,T,ISL,,BP,0,,,,N,,,,AHIRIRIISLAND,Ahiriri Island,Ahiriri Island,AHIRIRIISLAND,Ahiriri Island,Ahiriri Island,,2010-11-22,"1,2,3,4,5",1,,,1993-09-01,,
5,-1550828,-2207499,-9.568185,161.555216,9:34:05S,161:33:19E,57LYK8049041290,SC57-08,T,PT,,BP,0,,,,N,,,,PURINEHAUPOINT,Purinehau Point,Purinehau Point,PURINEHAUPOINT,Purinehau Point,Purinehau Point,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1546289,-2201754,-10.645191,161.624082,10:38:43S,161:37:27E,57LYJ8709622036,SC57-12,T,PT,,BP,0,,,,V,,,,CAPEHOWU,Cape Howu,Cape Howu,HOWU CAPE,"Howu, Cape","Howu, Cape",,2010-11-17,"1,2,3,4,5",,,,1993-09-01,,
5,-1546289,-2201755,-10.645191,161.624082,10:38:43S,161:37:27E,57LYJ8709622036,SC57-12,T,PT,,BP,0,,,,N,,,,HOWUPOINT,Howu Point,Howu Point,HOWUPOINT,Howu Point,Howu Point,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1546066,-2201489,-10.692516,161.686423,10:41:33S,161:41:11E,57LYJ9387616740,SC57-12,T,CLF,,BP,0,,,,N,,,,HAUNUNUBLUFF,Haununu Bluff,Haununu Bluff,HAUNUNUBLUFF,Haununu Bluff,Haununu Bluff,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1544620,-2199379,-7.011462,155.621134,7:00:41S,155:37:16E,56MQT8959924175,SB56-16,T,ISL,,BP,0,,,,N,,Aelaunu,,AELAUNUISLAND,Aelaunu Island,Aelaunu Island,AELAUNUISLAND,Aelaunu Island,Aelaunu Island,,2010-11-22,"1,2,3,4,5",1,,,1993-09-01,,
5,-1544618,-2199377,-6.985959,156.028312,6:59:09S,156:01:42E,57MSN7162026767,SB57-09,T,ISL,,BP,0,,,,N,,,,AEISLAND,Ae Island,Ae Island,AEISLAND,Ae Island,Ae Island,,2010-11-22,"1,2,3,4,5",1,,,1993-09-01,,
5,-1544606,-2199360,-6.822895,156.133175,6:49:22S,156:07:59E,57MSN8310944887,SB57-09,T,PT,,BP,0,,,,N,,,,ABALITOLIPOINT,Abali Toli Point,Abali Toli Point,ABALITOLIPOINT,Abali Toli Point,Abali Toli Point,,2010-11-22,"1,2,3,4,5",1,,,1993-09-01,,
5,-1550714,-2207361,-8.415447,159.804059,8:24:56S,159:48:15E,57LWL8851769682,SC57-03,T,ISL,,BP,0,,,,N,,,,MOUMOLUPOLI,Moumolu Poli,Moumolu Poli,POLI MOUMOLU,"Poli, Moumolu","Poli, Moumolu",,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1550714,-2205463,-8.415447,159.804059,8:24:56S,159:48:15E,57LWL8851769682,SC57-03,T,ISL,,BP,0,,,,V,,,,MOUMOLUPOLIISLAND,Moumolu Poli Island,Moumolu Poli Island,MOUMOLUPOLIISLAND,Moumolu Poli Island,Moumolu Poli Island,,2010-11-17,"1,2,3,4,5",,,,1993-09-01,,
5,-1552868,-2200546,-7.4362,158.293187,7:26:10S,158:17:35E,57MVM2200577968,SB57-14,T,ISL,,BP,0,,,,V,,,,DESERVILLEISLAND,De Serville Island,De Serville Island,DESERVILLEISLAND,De Serville Island,De Serville Island,,2010-11-17,"1,2,3,4,5",,,,1993-09-01,,
5,-1552868,-2210120,-7.4362,158.293187,7:26:10S,158:17:35E,57MVM2200577968,SB57-14,T,ISL,,BP,0,,,,N,,,,VAKAOISLAND,Vakao Island,Vakao Island,VAKAOISLAND,Vakao Island,Vakao Island,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1552868,-2200548,-7.4362,158.293187,7:26:10S,158:17:35E,57MVM2200577968,SB57-14,T,ISL,,BP,0,,,,V,,,,DESURVILLEISLAND,De Surville Island,De Surville Island,DESURVILLEISLAND,De Surville Island,De Surville Island,,2010-11-17,"1,2,3,4,5",,,,1993-09-01,,
5,-1552849,-2210092,-7.614947,158.754141,7:36:54S,158:45:15E,57MVM7288258262,SB57-14,T,ISL,,BP,0,,,,N,,,,VAGHIDALAITEISLAND,Vaghidala Ite Island,Vaghidala Ite Island,VAGHIDALAITEISLAND,Vaghidala Ite Island,Vaghidala Ite Island,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1552848,-2210091,-7.606847,158.756008,7:36:25S,158:45:22E,57MVM7308759158,SB57-14,T,ISL,,BP,0,,,,N,,,,VAGHIDALAFAAISLAND,Vaghidala Faa Island,Vaghidala Faa Island,VAGHIDALAFAAISLAND,Vaghidala Faa Island,Vaghidala Faa Island,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1552687,-2209879,-7.765652,158.609192,7:45:56S,158:36:33E,57MVM5690941590,SB57-14,T,PT,,BP,0,,,,N,,,,TUNIPINAPOINT,Tunipina Point,Tunipina Point,TUNIPINAPOINT,Tunipina Point,Tunipina Point,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1552604,-2209767,-7.983558,159.306046,7:59:01S,159:18:22E,57MWM3372817507,SB57-15,T,PT,,BP,0,,,,N,,,,TORUOPOINT,Toruo Point,Toruo Point,TORUOPOINT,Toruo Point,Toruo Point,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547864,-2203738,-8.748581,161.027087,8:44:55S,161:01:38E,57LYL2300232344,SC57-04,T,ISL,,BP,0,,,,N,,Leli,,LELIISLAND,Leli Island,Leli Island,LELIISLAND,Leli Island,Leli Island,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1547864,-2203720,-8.748581,161.027087,8:44:55S,161:01:38E,57LYL2300232344,SC57-04,T,ISL,,BP,0,,,,V,,,,LEILIISLAND,Leili Island,Leili Island,LEILIISLAND,Leili Island,Leili Island,,2010-11-17,"1,2,3,4,5",,,,1993-09-01,,
5,-1547864,-2203540,-8.748581,161.027087,8:44:55S,161:01:38E,57LYL2300232344,SC57-04,T,ISL,,BP,0,,,,V,,,,LAILI,Laili,Laili,LAILI,Laili,Laili,,2010-11-17,"1,2,3,4,5",,,,1993-09-01,,
5,-1551495,-2208363,-8.510257,159.864481,8:30:37S,159:51:52E,57LWL9514659186,SC57-03,T,ISL,,BP,0,,,,N,,,,SIGANAISLAND,Sigana Island,Sigana Island,SIGANAISLAND,Sigana Island,Sigana Island,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1551483,-2208347,-8.431189,159.819447,8:25:52S,159:49:10E,57LWL9020867938,SC57-03,T,ISL,,BP,0,,,,V,,,,SIASAGARAISLAND,Siasagara Island,Siasagara Island,SIASAGARAISLAND,Siasagara Island,Siasagara Island,,2010-11-17,"1,2,3,4,5",,,,1993-09-01,,
5,-1551483,-2208350,-8.431189,159.819447,8:25:52S,159:49:10E,57LWL9020867938,SC57-03,T,ISL,,BP,0,,,,N,,,,SIASIGHARAISLAND,Siasighara Island,Siasighara Island,SIASIGHARAISLAND,Siasighara Island,Siasighara Island,,2010-11-17,"1,2,3,4,5",1,,,1993-09-01,,
5,-1551483,-2208349,-8.431189,159.819447,8:25:52S,159:49:10E,57LWL9020867938,SC57-03,T,ISL,,BP,0,,,,V,,,,SIASIGARAISLAND,Siasigara Island,Siasigara Island,SIASIGARAISLAND,Siasigara Island,Siasigara Island,,2010-11-17,"1,2,3,4,5",,,,1993-09-01,,
5,-1550848,-2207526,-9.651707,159.660744,9:39:06S,159:39:39E,57LWK7249233026,SC57-07,T,RK,,BP,0,,,,N,,,,PYRAMIDROCK,Pyramid Rock,Pyramid Rock,PYRAMIDROCK,Pyramid Rock,Pyramid Rock,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1550848,-2207463,-9.651707,159.660744,9:39:06S,159:39:39E,57LWK7249233026,SC57-07,T,RK,,BP,0,,,,V,,,,PUKUNAVATUROCK,Pukunavatu Rock,Pukunavatu Rock,PUKUNAVATUROCK,Pukunavatu Rock,Pukunavatu Rock,,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
5,-1550743,-2207398,-9.3327,159.691054,9:19:58S,159:41:28E,57LWK7588868291,SC57-07,T,MT,,BP,0,,,,N,,,,MOUNTPOPORI,Mount Popori,Mount Popori,POPORI MOUNT,"Popori, Mount","Popori, Mount",,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1550485,-2207067,-9.325028,159.681385,9:19:30S,159:40:53E,57LWK7482769141,SC57-07,T,MT,,BP,0,,,,N,,,,MOUNTPARU,Mount Paru,Mount Paru,PARU MOUNT,"Paru, Mount","Paru, Mount",,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1550369,-2210889,-9.521883,159.586287,9:31:19S,159:35:11E,57LWK6434747395,SC57-07,T,PT,,BP,0,,,,V,,,,WESTCAPE,West Cape,West Cape,WESTCAPE,West Cape,West Cape,,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
5,-1550369,-2206913,-9.521883,159.586287,9:31:19S,159:35:11E,57LWK6434747395,SC57-07,T,PT,,BP,0,,,,N,,,,PAILAPOINT,Paila Point,Paila Point,PAILAPOINT,Paila Point,Paila Point,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1550256,-2206758,-9.709919,159.705383,9:42:36S,159:42:19E,57LWK7737626579,SC57-07,T,PT,,BP,0,,,,N,,,,ONEKIKIPOINT,Onekiki Point,Onekiki Point,ONEKIKIPOINT,Onekiki Point,Onekiki Point,,2010-11-16,"1,2,3,4,5",1,,,1993-09-01,,
5,-1550094,-2205570,-9.366955,159.58337,9:22:01S,159:35:00E,57LWK6405664525,SC57-07,T,PT,,BP,6,,,,V,,,,CAPENAGLE,Cape Nagle,Cape Nagle,NAGLE CAPE,"Nagle, Cape","Nagle, Cape",,2010-11-16,"1,2,3,4,5",,,,1995-12-26,,
5,-1550094,-2206523,-9.366955,159.58337,9:22:01S,159:35:00E,57LWK6405664525,SC57-07,T,PT,,BP,6,,,,V,,,,NUHUPOINT,Nuhu Point,Nuhu Point,NUHUPOINT,Nuhu Point,Nuhu Point,,2010-11-16,"1,2,3,4,5",,,,1995-12-26,,
5,-1550094,-2206513,-9.366955,159.58337,9:22:01S,159:35:00E,57LWK6405664525,SC57-07,T,PT,,BP,6,,,,V,,,,NUGUPOINT,Nugu Point,Nugu Point,NUGUPOINT,Nugu Point,Nugu Point,,2010-11-16,"1,2,3,4,5",,,,1995-12-26,,
5,-1550094,-2206508,-9.366955,159.58337,9:22:01S,159:35:00E,57LWK6405664525,SC57-07,T,PT,,BP,6,,,,V,,,,CAPENUGU,Cape Nugu,Cape Nugu,NUGU CAPE,"Nugu, Cape","Nugu, Cape",,2010-11-16,"1,2,3,4,5",,,,1995-12-26,,
5,-1550094,144346,-9.366955,159.58337,9:22:01S,159:35:00E,57LWK6405664525,SC57-07,T,PT,,BP,6,,,,N,,,,NUGHUPOINT,Nughu Point,Nughu Point,NUGHUPOINT,Nughu Point,Nughu Point,,2010-11-16,"1,2,3,4,5",1,,,1995-12-26,,
5,-1550081,-2206428,-9.52248,159.568753,9:31:21S,159:34:08E,57LWK6242347332,SC57-07,T,ISL,,BP,0,,,,V,,,,NOGOKIKIISLAND,Nogo Kiki Island,Nogo Kiki Island,NOGOKIKIISLAND,Nogo Kiki Island,Nogo Kiki Island,,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
5,-1550081,-2206502,-9.52248,159.568753,9:31:21S,159:34:08E,57LWK6242347332,SC57-07,T,ISL,,BP,0,,,,V,,,,NUGHUKIKI,Nughu Kiki,Nughu Kiki,NUGHUKIKI,Nughu Kiki,Nughu Kiki,,2010-11-16,"1,2,3,4,5",,,,1993-09-01,,
